customer_id,region,total_spent,total_orders,repeat_purchase_flag
CUST04502,North,138278.42,81,No
CUST04503,North,137528.56,13,Yes
CUST04504,South,37935.21,90,Yes
CUST04505,South,19592.94,26,Yes
CUST04506,East,26658.52,97,Yes
CUST04507,West,150522.98,20,No
CUST04508,West,67481.37,77,Yes
CUST04509,West,28091.15,86,No
CUST04510,East,27182.57,16,Yes
CUST04511,West,169028.73,3,No
CUST04512,West,136014.25,52,No
CUST04513,East,72666.21,76,No
CUST04514,North,169584.33,87,Yes
CUST04515,East,179725.4,85,Yes
CUST04516,North,175673.91,88,Yes
CUST04517,South,150607.99,66,No
CUST04518,East,75201.2,51,Yes
CUST04519,South,172260.29,70,Yes
CUST04520,East,139360.5,85,Yes
CUST04521,South,29223.94,72,Yes
CUST04522,South,114998.89,85,Yes
CUST04523,West,193592.25,3,Yes
CUST04524,South,155169.6,4,Yes
CUST04525,West,137275.94,15,No
CUST04526,East,8519.06,7,Yes
CUST04527,South,174860.06,50,No
CUST04528,South,64072.11,84,Yes
CUST04529,East,49223.63,15,Yes
CUST04530,South,22195.82,98,Yes
CUST04531,South,158523.44,77,No
CUST04532,West,66498.2,79,Yes
CUST04533,South,174962.26,1,Yes
CUST04534,East,15463.78,45,Yes
CUST04535,West,15092.13,40,No
CUST04536,West,135473.31,93,Yes
CUST04537,West,102517.57,14,No
CUST04538,West,113469.48,75,No
CUST04539,East,51266.42,33,Yes
CUST04540,East,151645.36,15,Yes
CUST04541,North,10715.59,27,Yes
CUST04542,West,170367.28,96,Yes
CUST04543,West,40161.24,32,Yes
CUST04544,West,169036.72,43,Yes
CUST04545,West,122471.96,43,Yes
CUST04546,North,196665.05,74,Yes
CUST04547,East,56275.05,18,Yes
CUST04548,East,179929.91,52,No
CUST04549,East,102464.94,75,Yes
CUST04550,North,46034.55,27,Yes
CUST04551,South,190507.98,69,Yes
CUST04552,West,25950.86,51,Yes
CUST04553,South,135172.06,3,No
CUST04554,South,172825.18,97,No
CUST04555,North,14584.91,86,Yes
CUST04556,North,191606.05,99,No
CUST04557,East,145072.87,62,Yes
CUST04558,South,5768.32,40,Yes
CUST04559,South,117661.5,17,Yes
CUST04560,West,42996.63,2,No
CUST04561,North,11718.56,33,Yes
CUST04562,East,122817.81,46,No
CUST04563,East,127203.83,51,Yes
CUST04564,South,169965.1,82,No
CUST04565,North,69709.62,11,No
CUST04566,East,148803.44,95,Yes
CUST04567,East,24615.83,18,No
CUST04568,West,159650.68,51,No
CUST04569,North,58567.2,62,Yes
CUST04570,South,85884.02,1,No
CUST04571,South,154881.97,39,No
CUST04572,West,179221.05,50,Yes
CUST04573,East,95133.99,91,Yes
CUST04574,East,167628.16,75,Yes
CUST04575,North,119398.7,19,Yes
CUST04576,South,104075.03,62,Yes
CUST04577,North,116160.32,24,Yes
CUST04578,East,123064.7,68,Yes
CUST04579,South,47204.77,97,Yes
CUST04580,South,70186.68,62,Yes
CUST04581,West,161101.99,98,No
CUST04582,North,120672.16,10,Yes
CUST04583,East,155135.52,21,Yes
CUST04584,South,130051.02,64,Yes
CUST04585,South,26751.2,32,No
CUST04586,North,85243.95,7,Yes
CUST04587,South,135004.92,27,Yes
CUST04588,West,65481.56,66,Yes
CUST04589,East,78947.26,10,Yes
CUST04590,West,126008.34,3,Yes
CUST04591,South,160815.82,36,Yes
CUST04592,North,172310.15,5,Yes
CUST04593,West,56067.28,50,Yes
CUST04594,West,176004.04,48,No
CUST04595,North,37529.09,44,Yes
CUST04596,North,121500.33,55,No
CUST04597,East,111175.4,85,No
CUST04598,East,110447.69,58,Yes
CUST04599,East,164796.02,1,No
CUST04600,South,123194.68,52,Yes
CUST04601,East,181316.24,57,Yes
CUST04602,North,188310.55,77,Yes
CUST04603,North,90486.29,64,No
CUST04604,West,96426.58,45,No
CUST04605,South,63782.35,97,Yes
CUST04606,West,132065.88,81,Yes
CUST04607,North,179746.48,2,No
CUST04608,East,155480.05,31,Yes
CUST04609,West,124646.66,51,No
CUST04610,East,127369.89,61,Yes
CUST04611,South,1989.52,90,Yes
CUST04612,South,66342.06,62,Yes
CUST04613,West,93876.35,65,Yes
CUST04614,North,157170.09,8,Yes
CUST04615,North,52144.12,89,Yes
CUST04616,North,123371.9,89,Yes
CUST04617,South,65193.1,89,Yes
CUST04618,North,193754.15,78,Yes
CUST04619,West,106388.05,66,No
CUST04620,North,21463.73,16,No
CUST04621,South,185525.71,4,No
CUST04622,West,102631.94,1,Yes
CUST04623,North,42674.54,63,No
CUST04624,North,155932.05,21,Yes
CUST04625,South,159700.31,48,Yes
CUST04626,East,114746.19,4,Yes
CUST04627,West,164867.16,12,Yes
CUST04628,West,49175.64,99,Yes
CUST04629,West,155589.44,76,Yes
CUST04630,South,34552.13,47,Yes
CUST04631,North,24730.78,86,Yes
CUST04632,East,167713.73,95,No
CUST04633,East,66612.72,14,No
CUST04634,South,120692.75,75,No
CUST04635,South,129639.69,2,No
CUST04636,West,43570.65,92,Yes
CUST04637,South,153257.19,74,No
CUST04638,East,68457.63,99,No
CUST04639,North,81434.78,96,Yes
CUST04640,East,52027.26,90,No
CUST04641,North,99728.22,19,No
CUST04642,East,41939.24,91,Yes
CUST04643,East,69555.87,44,Yes
CUST04644,South,101518.23,41,Yes
CUST04645,South,134226.67,8,No
CUST04646,West,176079.81,46,Yes
CUST04647,West,137157.72,79,Yes
CUST04648,West,80479.67,74,Yes
CUST04649,East,194041.41,25,No
CUST04650,East,177135.89,22,Yes
CUST04651,East,40993.83,68,Yes
CUST04652,East,116083.22,87,No
CUST04653,North,39731.3,87,Yes
CUST04654,West,26588.78,54,No
CUST04655,East,69177.16,92,No
CUST04656,North,82353.96,98,No
CUST04657,West,30880.58,24,Yes
CUST04658,West,68899.21,33,No
CUST04659,North,14346.46,33,Yes
CUST04660,East,158199.71,41,Yes
CUST04661,West,183313.69,11,No
CUST04662,North,51283.25,42,No
CUST04663,North,99844.52,2,No
CUST04664,West,154953.69,8,No
CUST04665,North,86907.79,20,Yes
CUST04666,West,10992.41,72,Yes
CUST04667,South,30474.07,97,Yes
CUST04668,East,57029.22,91,Yes
CUST04669,East,79925.15,85,Yes
CUST04670,South,33899.56,95,No
CUST04671,South,173018.19,70,Yes
CUST04672,West,180272.71,39,No
CUST04673,East,19215.49,15,Yes
CUST04674,East,91764.97,49,Yes
CUST04675,North,164973.03,20,No
CUST04676,North,108672.5,51,No
CUST04677,South,133028.21,76,Yes
CUST04678,West,76987.11,12,Yes
CUST04679,West,32096.01,14,Yes
CUST04680,West,149003.63,35,Yes
CUST04681,North,61466.86,36,Yes
CUST04682,South,38187.57,42,Yes
CUST04683,North,194243.42,69,Yes
CUST04684,East,113495.24,76,Yes
CUST04685,North,194436.38,82,Yes
CUST04686,North,1261.61,34,Yes
CUST04687,East,156413.91,61,No
CUST04688,East,87449.61,89,No
CUST04689,South,53753.19,38,No
CUST04690,North,92294.89,97,Yes
CUST04691,South,171896.28,24,No
CUST04692,East,10761.66,20,Yes
CUST04693,North,4106.51,47,Yes
CUST04694,North,67006.36,62,Yes
CUST04695,North,166736.96,4,No
CUST04696,West,47161.72,16,Yes
CUST04697,West,115757.99,12,Yes
CUST04698,East,84529.65,20,No
CUST04699,South,156562.73,22,Yes
CUST04700,South,158449.65,59,Yes
CUST04701,South,46039.84,15,No
CUST04702,South,174356.49,93,Yes
CUST04703,South,152683.93,56,Yes
CUST04704,West,156510.57,71,Yes
CUST04705,North,44315.51,83,Yes
CUST04706,North,151581.66,87,No
CUST04707,South,136362.46,29,No
CUST04708,West,135874.34,4,Yes
CUST04709,West,86732.66,54,Yes
CUST04710,South,18574.23,50,Yes
CUST04711,North,77332.67,2,Yes
CUST04712,East,148026.66,30,Yes
CUST04713,East,13762.92,57,Yes
CUST04714,North,65362.04,56,Yes
CUST04715,West,67846.86,56,Yes
CUST04716,East,198442.17,84,Yes
CUST04717,East,164444.56,43,No
CUST04718,East,4291.35,69,No
CUST04719,North,75776.11,55,Yes
CUST04720,East,94175.3,38,Yes
CUST04721,North,172927.45,24,Yes
CUST04722,South,54816.39,53,Yes
CUST04723,North,197778.69,23,Yes
CUST04724,East,197284.8,55,Yes
CUST04725,South,178228.16,61,No
CUST04726,East,129985.44,5,Yes
CUST04727,West,183184.67,44,Yes
CUST04728,East,1239.52,47,Yes
CUST04729,North,66842.51,69,No
CUST04730,South,11685.74,80,Yes
CUST04731,South,79847.81,45,No
CUST04732,East,144506.03,79,Yes
CUST04733,South,177956.09,59,Yes
CUST04734,South,189223.04,32,Yes
CUST04735,South,83613.76,13,Yes
CUST04736,South,136294.7,88,Yes
CUST04737,South,146978.11,60,Yes
CUST04738,East,58591.62,61,No
CUST04739,East,61191.1,42,No
CUST04740,East,127840.78,11,Yes
CUST04741,East,151429.54,38,Yes
CUST04742,North,135958.33,3,No
CUST04743,West,133706.46,30,No
CUST04744,South,12845.71,15,Yes
CUST04745,North,132246.53,59,No
CUST04746,South,22835.04,19,Yes
CUST04747,North,33192.9,75,Yes
CUST04748,West,108786.66,19,Yes
CUST04749,East,32908.58,9,Yes
CUST04750,North,168549.73,54,Yes
CUST04751,West,53451.02,8,No
CUST04752,West,107220.22,13,No
CUST04753,South,176411.89,42,Yes
CUST04754,West,18851.88,18,Yes
CUST04755,South,7259.98,48,No
CUST04756,West,160529.89,33,Yes
CUST04757,West,95702.61,4,Yes
CUST04758,North,164314.4,51,Yes
CUST04759,East,179208.5,14,No
CUST04760,West,31246.52,3,Yes
CUST04761,West,52952.29,89,No
CUST04762,West,197286.22,40,Yes
CUST04763,East,27940.34,24,Yes
CUST04764,West,147347.39,26,Yes
CUST04765,East,144871.13,36,Yes
CUST04766,East,48824.25,73,Yes
CUST04767,West,120259.02,37,No
CUST04768,South,98533.73,96,Yes
CUST04769,East,108046.68,37,Yes
CUST04770,North,144660.01,93,Yes
CUST04771,West,143223.66,73,Yes
CUST04772,South,135991.78,8,Yes
CUST04773,East,11355.53,77,Yes
CUST04774,West,33958.39,82,Yes
CUST04775,North,171206.37,26,Yes
CUST04776,West,36789.04,53,Yes
CUST04777,West,58839.42,35,No
CUST04778,West,184919.14,95,Yes
CUST04779,North,158959.59,67,Yes
CUST04780,West,134111.12,96,Yes
CUST04781,West,186424.82,70,No
CUST04782,North,151930.75,81,Yes
CUST04783,North,120986.58,38,Yes
CUST04784,South,172797.4,2,No
CUST04785,North,59575.29,72,No
CUST04786,East,49919.6,61,Yes
CUST04787,South,88631.48,15,Yes
CUST04788,East,104732.89,68,No
CUST04789,South,123945.24,27,No
CUST04790,East,86013.4,86,No
CUST04791,South,103474.52,9,No
CUST04792,East,123399.59,62,Yes
CUST04793,North,78643.97,92,Yes
CUST04794,South,98159.98,75,No
CUST04795,South,10095.26,18,No
CUST04796,East,148812.55,3,No
CUST04797,North,91939.09,46,Yes
CUST04798,North,63989.1,7,No
CUST04799,North,110535.65,81,No
CUST04800,South,12219.26,15,Yes
CUST04801,North,167620.68,61,Yes
CUST04802,North,180845.41,57,Yes
CUST04803,North,147140.32,90,No
CUST04804,North,114371.86,66,Yes
CUST04805,West,78875.98,87,Yes
CUST04806,West,35358.65,19,No
CUST04807,South,114455.27,15,Yes
CUST04808,East,184712.03,27,No
CUST04809,South,116961.57,33,Yes
CUST04810,South,179047.38,42,Yes
CUST04811,North,19859.41,71,Yes
CUST04812,East,75007.3,95,No
CUST04813,West,166053.29,35,Yes
CUST04814,North,131674.73,17,No
CUST04815,East,134296.83,29,Yes
CUST04816,East,65752.69,29,No
CUST04817,East,60430.56,69,Yes
CUST04818,West,152573.31,88,No
CUST04819,North,52491.58,7,Yes
CUST04820,East,72473.62,71,Yes
CUST04821,South,122994.81,22,Yes
CUST04822,East,94099.76,50,Yes
CUST04823,East,184961.59,23,Yes
CUST04824,East,29868.01,47,Yes
CUST04825,South,1023.61,21,Yes
CUST04826,South,160003.06,51,No
CUST04827,South,86593.54,50,Yes
CUST04828,North,59252.16,49,Yes
CUST04829,South,120532.79,7,Yes
CUST04830,East,190531.72,1,Yes
CUST04831,West,76960.25,3,Yes
CUST04832,South,86710.36,17,No
CUST04833,North,11512.1,56,Yes
CUST04834,South,118961.69,29,Yes
CUST04835,South,96780.77,45,Yes
CUST04836,East,60259.63,81,Yes
CUST04837,West,199173.27,5,No
CUST04838,South,75853.81,6,Yes
CUST04839,East,30222.79,23,Yes
CUST04840,West,58996.38,44,No
CUST04841,North,39944.01,58,Yes
CUST04842,East,158840.99,68,Yes
CUST04843,South,71142.61,83,Yes
CUST04844,West,84087.04,44,Yes
CUST04845,South,43429.62,78,Yes
CUST04846,West,39276.29,60,Yes
CUST04847,North,48722.52,83,Yes
CUST04848,West,30777.71,48,Yes
CUST04849,North,191402.57,7,No
CUST04850,East,17696.61,48,Yes
CUST04851,East,160681.24,7,No
CUST04852,West,105975.39,63,Yes
CUST04853,West,113560.81,71,Yes
CUST04854,West,94145.03,18,Yes
CUST04855,East,192008.84,53,No
CUST04856,South,28800.78,88,No
CUST04857,West,68681.68,43,Yes
CUST04858,West,165892.62,27,No
CUST04859,South,176515.53,97,Yes
CUST04860,North,193138.01,43,Yes
CUST04861,East,125028.24,76,Yes
CUST04862,North,61243.15,80,No
CUST04863,North,160946.64,89,No
CUST04864,East,192585.38,17,Yes
CUST04865,East,68573.4,31,No
CUST04866,East,29025.9,81,No
CUST04867,West,104011.97,55,No
CUST04868,East,97916.06,50,No
CUST04869,West,79649.9,52,Yes
CUST04870,North,177372.85,87,No
CUST04871,East,30179.53,9,No
CUST04872,West,119649.98,56,No
CUST04873,West,116815.52,72,No
CUST04874,South,110996.74,76,Yes
CUST04875,South,81052.29,73,No
CUST04876,North,100464.63,60,Yes
CUST04877,South,106901.82,6,Yes
CUST04878,North,174307.22,5,Yes
CUST04879,East,187956.7,23,Yes
CUST04880,North,80678.38,88,Yes
CUST04881,West,126766.28,24,Yes
CUST04882,East,176413.48,95,Yes
CUST04883,West,15700.21,28,No
CUST04884,East,112051.75,54,Yes
CUST04885,South,106508.52,92,No
CUST04886,South,159618.28,25,No
CUST04887,East,53803.15,51,Yes
CUST04888,West,43969.19,77,Yes
CUST04889,East,121065.65,70,No
CUST04890,West,123552.93,7,No
CUST04891,West,194678.89,42,Yes
CUST04892,South,107214.65,79,Yes
CUST04893,West,6498.32,96,Yes
CUST04894,East,129854.04,2,Yes
CUST04895,North,85793.93,3,No
CUST04896,East,176793.91,49,Yes
CUST04897,East,185316.61,14,Yes
CUST04898,West,126953.5,96,No
CUST04899,West,13427.42,4,Yes
CUST04900,West,145843.32,34,Yes
CUST04901,South,13988.73,25,Yes
CUST04902,East,71751.54,66,Yes
CUST04903,West,93362.9,35,No
CUST04904,North,104163.1,14,Yes
CUST04905,South,77318.3,34,Yes
CUST04906,East,7741.22,36,Yes
CUST04907,North,9599.53,80,Yes
CUST04908,East,189582.68,74,Yes
CUST04909,East,48090.71,22,No
CUST04910,South,193159.52,48,Yes
CUST04911,South,113542.24,53,No
CUST04912,North,83531.79,21,Yes
CUST04913,North,152946.7,48,Yes
CUST04914,South,50056.75,37,Yes
CUST04915,North,173507.84,20,Yes
CUST04916,West,1698.66,44,Yes
CUST04917,West,176999.18,87,Yes
CUST04918,South,61681.99,1,Yes
CUST04919,South,60583.14,9,Yes
CUST04920,South,135114.95,52,No
CUST04921,West,91757.92,4,Yes
CUST04922,West,128582.77,64,Yes
CUST04923,South,42329.13,76,Yes
CUST04924,East,36237.11,82,Yes
CUST04925,South,132086.14,53,No
CUST04926,South,82059.65,67,Yes
CUST04927,South,9411.53,60,Yes
CUST04928,North,164349.81,41,Yes
CUST04929,East,33995.44,77,Yes
CUST04930,North,194813.18,90,Yes
CUST04931,East,154856.57,6,Yes
CUST04932,North,183024.45,29,Yes
CUST04933,North,106386.1,88,No
CUST04934,North,21010.83,31,No
CUST04935,South,54813.26,67,No
CUST04936,North,188953.09,76,Yes
CUST04937,South,171403.74,15,Yes
CUST04938,West,164894.38,14,Yes
CUST04939,West,193803.01,54,Yes
CUST04940,East,55602.11,78,Yes
CUST04941,East,34798.05,60,No
CUST04942,South,26475.52,2,Yes
CUST04943,North,11849.99,24,Yes
CUST04944,East,71075.56,66,No
CUST04945,South,153478.34,49,No
CUST04946,North,127355.35,63,Yes
CUST04947,South,160633.44,45,Yes
CUST04948,East,45379.52,93,Yes
CUST04949,South,18466.14,65,Yes
CUST04950,West,104892.64,73,Yes
CUST04951,West,131307.45,23,Yes
CUST04952,North,131311.44,42,No
CUST04953,South,182374.02,47,Yes
CUST04954,East,5447.01,18,No
CUST04955,North,79455.03,12,Yes
CUST04956,East,133983.63,90,Yes
CUST04957,West,6407.63,69,No
CUST04958,East,199015.5,70,Yes
CUST04959,North,161913.0,72,No
CUST04960,East,57083.31,71,No
CUST04961,East,139640.12,52,No
CUST04962,East,188922.11,87,No
CUST04963,East,184989.47,99,Yes
CUST04964,East,1372.68,95,Yes
CUST04965,West,21332.29,91,Yes
CUST04966,West,25775.28,52,Yes
CUST04967,North,140972.76,56,No
CUST04968,West,41915.38,64,Yes
CUST04969,North,79738.31,31,Yes
CUST04970,East,118074.46,18,Yes
CUST04971,South,87413.1,24,No
CUST04972,East,58474.53,54,No
CUST04973,South,84420.8,77,No
CUST04974,West,38180.07,62,Yes
CUST04975,North,23209.04,26,No
CUST04976,West,67871.23,54,Yes
CUST04977,West,187097.24,38,No
CUST04978,South,86781.19,75,Yes
CUST04979,West,15464.1,44,No
CUST04980,South,17121.96,16,No
CUST04981,East,102123.3,3,No
CUST04982,West,71922.31,38,Yes
CUST04983,West,100672.12,19,Yes
CUST04984,North,168226.91,55,No
CUST04985,South,18012.24,27,Yes
CUST04986,South,38762.95,12,Yes
CUST04987,West,97783.67,52,Yes
CUST04988,North,188188.42,15,Yes
CUST04989,East,85953.52,72,Yes
CUST04990,East,174295.69,73,Yes
CUST04991,South,47581.16,68,Yes
CUST04992,West,50851.18,18,Yes
CUST04993,East,10280.54,98,Yes
CUST04994,South,145567.84,91,No
CUST04995,North,186566.68,17,No
CUST04996,West,195045.28,95,No
CUST04997,South,106319.77,46,Yes
CUST04998,West,140705.1,5,No
CUST04999,South,67879.6,16,Yes
CUST05000,East,97252.41,8,Yes
CUST05001,North,68389.3,82,Yes
CUST05002,South,53883.53,92,Yes
CUST05003,South,189601.6,95,Yes
CUST05004,East,149607.32,19,Yes
CUST05005,South,37655.11,68,Yes
CUST05006,North,191780.85,83,Yes
CUST05007,South,109080.54,46,No
CUST05008,West,34410.65,88,No
CUST05009,East,28390.16,63,No
CUST05010,West,64097.68,74,Yes
CUST05011,East,29540.7,29,Yes
CUST05012,South,71222.69,90,Yes
CUST05013,South,158243.0,14,No
CUST05014,North,5403.61,79,Yes
CUST05015,East,47646.74,51,Yes
CUST05016,South,110305.73,90,Yes
CUST05017,West,130816.9,72,No
CUST05018,North,145721.22,80,Yes
CUST05019,East,114450.56,25,Yes
CUST05020,West,107749.48,61,Yes
CUST05021,North,53211.55,68,Yes
CUST05022,West,185525.86,43,Yes
CUST05023,West,29054.89,85,Yes
CUST05024,East,127632.52,62,Yes
CUST05025,South,87249.16,9,Yes
CUST05026,North,177630.21,48,No
CUST05027,East,68466.68,89,No
CUST05028,North,70157.35,42,Yes
CUST05029,South,99166.74,41,No
CUST05030,East,166620.09,72,Yes
CUST05031,East,62937.81,17,Yes
CUST05032,West,178812.47,77,No
CUST05033,South,62693.25,42,Yes
CUST05034,East,50294.48,73,Yes
CUST05035,West,62375.8,8,No
CUST05036,North,164981.83,13,Yes
CUST05037,West,40319.33,80,Yes
CUST05038,East,133726.94,66,Yes
CUST05039,East,173697.87,52,Yes
CUST05040,East,27173.52,20,Yes
CUST05041,East,158414.95,75,Yes
CUST05042,North,52224.83,45,Yes
CUST05043,West,75095.23,68,No
CUST05044,East,130764.45,48,Yes
CUST05045,East,170693.26,36,No
CUST05046,West,111618.35,49,Yes
CUST05047,North,113865.74,17,Yes
CUST05048,West,162810.44,27,No
CUST05049,North,17677.88,18,No
CUST05050,South,16814.86,44,Yes
CUST05051,South,174618.67,60,Yes
CUST05052,East,125756.34,66,Yes
CUST05053,North,66741.18,64,No
CUST05054,West,11935.74,19,Yes
CUST05055,North,154312.19,39,No
CUST05056,West,82724.57,95,No
CUST05057,West,73715.82,65,Yes
CUST05058,West,69629.88,47,No
CUST05059,South,179218.72,51,No
CUST05060,East,25189.77,36,Yes
CUST05061,West,29021.56,6,Yes
CUST05062,West,145531.01,69,No
CUST05063,East,151181.82,47,Yes
CUST05064,West,146375.89,59,No
CUST05065,East,174082.09,10,Yes
CUST05066,East,155105.31,15,No
CUST05067,West,112485.99,89,No
CUST05068,South,55912.89,85,Yes
CUST05069,East,192025.7,91,Yes
CUST05070,West,59754.16,62,Yes
CUST05071,North,76256.19,42,Yes
CUST05072,North,76030.06,62,Yes
CUST05073,West,177773.24,85,No
CUST05074,North,91666.55,26,Yes
CUST05075,North,157117.52,28,Yes
CUST05076,North,99284.38,77,Yes
CUST05077,North,166735.78,11,Yes
CUST05078,South,198122.48,40,Yes
CUST05079,West,6471.09,99,No
CUST05080,South,65056.38,24,Yes
CUST05081,South,106449.94,16,Yes
CUST05082,West,60772.28,46,Yes
CUST05083,South,199934.26,25,Yes
CUST05084,East,94778.89,25,No
CUST05085,East,114881.29,66,No
CUST05086,West,139239.73,48,No
CUST05087,North,173164.72,67,No
CUST05088,North,198310.03,63,No
CUST05089,North,48225.52,83,No
CUST05090,East,89390.34,50,Yes
CUST05091,East,89641.3,9,Yes
CUST05092,East,81461.68,6,Yes
CUST05093,North,74790.04,67,Yes
CUST05094,South,131626.21,68,Yes
CUST05095,West,111304.75,66,Yes
CUST05096,East,159472.81,39,Yes
CUST05097,North,99495.47,19,Yes
CUST05098,East,33160.31,23,Yes
CUST05099,West,110384.26,98,No
CUST05100,North,193284.49,28,Yes
CUST05101,West,82857.9,51,No
CUST05102,North,188543.39,73,No
CUST05103,West,25328.34,19,Yes
CUST05104,West,64228.38,62,No
CUST05105,West,81448.28,92,No
CUST05106,West,196843.79,30,Yes
CUST05107,West,75595.6,21,No
CUST05108,East,61532.31,6,No
CUST05109,West,11481.99,1,No
CUST05110,West,177437.91,52,Yes
CUST05111,West,111035.21,19,No
CUST05112,South,70267.14,17,No
CUST05113,West,145943.9,22,No
CUST05114,South,80528.06,32,Yes
CUST05115,East,124207.18,28,Yes
CUST05116,North,13711.28,85,No
CUST05117,South,63913.99,75,No
CUST05118,North,190825.12,7,Yes
CUST05119,North,190697.72,75,Yes
CUST05120,North,143951.32,27,Yes
CUST05121,South,131058.88,60,No
CUST05122,West,63623.11,67,No
CUST05123,West,80682.88,52,Yes
CUST05124,West,27512.12,98,No
CUST05125,East,194393.06,2,Yes
CUST05126,West,188890.7,41,Yes
CUST05127,East,6690.37,38,Yes
CUST05128,East,84979.04,30,Yes
CUST05129,West,32079.29,20,Yes
CUST05130,East,111446.81,4,Yes
CUST05131,North,12427.27,93,Yes
CUST05132,West,40481.75,81,Yes
CUST05133,East,148958.32,31,Yes
CUST05134,West,50122.93,35,Yes
CUST05135,East,111911.67,45,No
CUST05136,West,198042.88,12,Yes
CUST05137,East,149597.6,84,No
CUST05138,West,75559.91,52,Yes
CUST05139,West,97107.72,64,Yes
CUST05140,West,174868.13,7,Yes
CUST05141,West,99951.85,24,Yes
CUST05142,West,174582.76,8,Yes
CUST05143,East,24956.21,21,No
CUST05144,West,180645.35,68,No
CUST05145,North,150613.45,74,Yes
CUST05146,East,45161.21,11,Yes
CUST05147,East,95654.55,48,Yes
CUST05148,North,76886.06,60,Yes
CUST05149,West,144120.12,80,Yes
CUST05150,North,135261.49,88,Yes
CUST05151,North,49092.57,74,Yes
CUST05152,North,118683.18,88,No
CUST05153,North,72934.19,29,Yes
CUST05154,West,64500.89,95,No
CUST05155,East,50686.53,68,No
CUST05156,North,94776.1,59,Yes
CUST05157,West,51629.68,73,No
CUST05158,North,172451.29,14,No
CUST05159,North,180105.88,78,Yes
CUST05160,West,194479.7,46,Yes
CUST05161,West,124840.35,14,Yes
CUST05162,South,63732.49,75,No
CUST05163,South,11396.49,39,Yes
CUST05164,South,158098.24,23,Yes
CUST05165,West,1127.25,72,No
CUST05166,North,98605.2,28,Yes
CUST05167,East,198954.66,78,Yes
CUST05168,North,18047.17,70,No
CUST05169,East,68794.6,37,Yes
CUST05170,West,189254.44,69,No
CUST05171,South,86610.34,70,Yes
CUST05172,East,22894.23,79,Yes
CUST05173,West,195451.92,30,Yes
CUST05174,North,31116.91,30,Yes
CUST05175,West,38677.42,64,Yes
CUST05176,East,157624.27,18,No
CUST05177,East,21340.05,49,No
CUST05178,South,45111.1,54,Yes
CUST05179,South,102623.21,96,No
CUST05180,West,161724.26,46,Yes
CUST05181,South,68704.82,61,Yes
CUST05182,East,50790.69,81,No
CUST05183,North,38006.68,68,Yes
CUST05184,South,83747.47,24,No
CUST05185,South,55177.26,61,Yes
CUST05186,North,136331.32,71,Yes
CUST05187,West,64451.51,52,Yes
CUST05188,North,172244.52,28,Yes
CUST05189,South,16677.63,98,Yes
CUST05190,East,47674.28,42,Yes
CUST05191,East,66292.59,1,Yes
CUST05192,East,99493.57,15,Yes
CUST05193,West,96854.78,98,No
CUST05194,East,158327.83,6,No
CUST05195,West,98182.57,30,No
CUST05196,West,38952.73,13,Yes
CUST05197,East,178863.7,3,No
CUST05198,East,175985.36,50,Yes
CUST05199,North,22363.44,84,No
CUST05200,East,139730.82,99,Yes
CUST05201,North,51872.76,18,Yes
CUST05202,East,53200.85,33,No
CUST05203,South,157185.89,27,No
CUST05204,East,138991.74,10,No
CUST05205,West,187676.45,57,No
CUST05206,South,175420.64,28,Yes
CUST05207,North,53239.42,14,No
CUST05208,North,119376.24,25,Yes
CUST05209,South,8289.7,12,No
CUST05210,South,26313.62,78,Yes
CUST05211,South,86978.15,38,Yes
CUST05212,East,161347.0,67,Yes
CUST05213,South,85406.97,16,Yes
CUST05214,South,163675.6,4,Yes
CUST05215,West,130885.12,47,No
CUST05216,East,78191.88,36,No
CUST05217,North,80033.35,64,Yes
CUST05218,North,107956.14,59,Yes
CUST05219,West,7913.69,55,Yes
CUST05220,North,163547.19,87,No
CUST05221,South,198587.79,49,Yes
CUST05222,West,24006.77,27,No
CUST05223,North,93246.89,3,Yes
CUST05224,South,102908.67,17,Yes
CUST05225,East,6079.25,71,Yes
CUST05226,East,140098.04,85,Yes
CUST05227,East,164622.58,71,No
CUST05228,East,40948.24,85,Yes
CUST05229,South,32898.4,20,Yes
CUST05230,North,175301.26,62,Yes
CUST05231,East,163044.61,69,Yes
CUST05232,North,61854.71,13,Yes
CUST05233,South,3839.96,59,Yes
CUST05234,North,92553.18,86,Yes
CUST05235,North,104050.44,38,Yes
CUST05236,East,46571.28,52,Yes
CUST05237,West,69848.53,40,No
CUST05238,North,97636.06,44,Yes
CUST05239,West,133341.32,8,Yes
CUST05240,West,183876.89,17,Yes
CUST05241,West,41720.47,78,Yes
CUST05242,North,51339.14,62,Yes
CUST05243,East,186274.69,98,No
CUST05244,East,10600.58,11,Yes
CUST05245,South,192659.82,47,Yes
CUST05246,East,20443.12,50,Yes
CUST05247,North,167791.68,90,Yes
CUST05248,East,184447.25,19,No
CUST05249,South,46932.74,62,Yes
CUST05250,West,40423.63,49,Yes
CUST05251,East,149566.77,4,Yes
CUST05252,East,76445.66,53,Yes
CUST05253,North,35451.96,11,Yes
CUST05254,East,149438.5,10,Yes
CUST05255,North,192985.75,31,Yes
CUST05256,South,166482.33,70,Yes
CUST05257,East,130414.34,25,Yes
CUST05258,West,196084.09,98,Yes
CUST05259,North,136134.75,89,Yes
CUST05260,North,183527.09,77,Yes
CUST05261,South,56488.68,11,Yes
CUST05262,East,130721.12,18,No
