order_id,order_date,delivery_date,customer_id,seller_id,region,product_category,payment_method,order_value,discount_percent,final_price,quantity,delivery_status,refund_flag,delivery_time_days,customer_rating,satisfaction_score,logistics_partner,delay_reason,repeat_purchase_flag
ORD017702,2024-09-16,2024-09-21,CUST00346,SELL0485,East,Sports,Credit Card,1882.17,0.56,1871.63,3,Returned,No,5,3.6,92.0,XpressBees,Weather,Yes
ORD017703,2025-01-02,2025-01-07,CUST01716,SELL0413,South,Electronics,UPI,8968.15,40.76,5312.73,1,Delivered,No,5,2.4,78.8,Delhivery,Incorrect Address,No
ORD017704,2024-08-09,2024-08-18,CUST05618,SELL0263,East,Beauty,UPI,1977.12,3.87,1900.61,4,Delivered,No,9,1.5,44.4,Ecom Express,Incorrect Address,Yes
ORD017705,2024-11-10,2024-11-23,CUST02379,SELL0350,South,Beauty,Credit Card,8458.94,46.38,4535.68,4,Delivered,No,13,4.9,26.6,Ecom Express,Logistics Issue,No
ORD017706,2024-09-15,,CUST05566,SELL0172,South,Fashion,Credit Card,18670.12,,18584.24,1,Pending,No,9,,17.6,,Logistics Issue,Yes
ORD017707,2025-01-24,2025-01-29,CUST02981,SELL0240,East,Electronics,UPI,8910.74,8.78,8128.38,3,Shipped,No,5,1.4,91.7,Delhivery,Incorrect Address,Yes
ORD017708,2024-12-15,2024-12-22,CUST00490,SELL0299,West,Fashion,Credit Card,2571.82,24.2,1949.44,3,Delivered,No,7,3.9,68.9,Ecom Express,High Demand,Yes
ORD017709,2024-12-27,2024-12-28,CUST02840,SELL0065,West,Groceries,Wallet,5183.49,48.58,2665.35,2,Returned,No,1,3.5,14.6,BlueDart,High Demand,No
ORD017710,2024-11-17,2024-11-24,CUST03409,SELL0440,East,Toys,UPI,18159.1,19.98,14530.91,4,Delivered,No,7,3.6,86.2,XpressBees,Incorrect Address,Yes
ORD017711,2025-06-10,2025-06-22,CUST04862,SELL0122,North,Beauty,Debit Card,2314.82,32.64,1559.26,3,Delivered,No,12,1.3,57.4,XpressBees,High Demand,Yes
ORD017712,2024-09-21,2024-09-26,CUST04210,SELL0064,North,Toys,COD,4295.71,35.47,2772.02,4,Delivered,No,5,1.3,35.3,BlueDart,Incorrect Address,Yes
ORD017713,2025-04-22,2025-05-03,CUST02102,SELL0161,West,Groceries,Wallet,15744.52,9.56,14239.34,1,Returned,No,11,3.3,78.1,Shopee Express,High Demand,No
ORD017714,2024-12-19,2024-12-31,CUST04820,SELL0122,East,Sports,Debit Card,17032.85,39.52,10301.47,2,Delivered,No,12,1.6,81.1,Shopee Express,Weather,Yes
ORD017715,2025-05-22,2025-06-04,CUST04546,SELL0128,East,Home,UPI,14457.71,30.04,10114.61,4,Shipped,No,13,1.6,81.3,BlueDart,None,Yes
ORD017716,2024-08-17,2024-08-19,CUST03233,SELL0072,East,Fashion,UPI,19054.99,33.29,12711.58,3,Delivered,No,2,2.7,21.6,Shopee Express,Weather,Yes
ORD017717,2025-04-02,2025-04-08,CUST05416,SELL0226,North,Toys,Debit Card,14395.12,38.14,8904.82,3,Delivered,No,6,4.0,27.5,BlueDart,High Demand,Yes
ORD017718,2024-08-10,2024-08-14,CUST00729,SELL0246,North,Home,UPI,1100.5,4.54,1050.54,4,Delivered,No,4,4.2,66.3,Delhivery,Incorrect Address,No
ORD017719,2025-03-27,2025-04-10,CUST01084,SELL0332,East,Beauty,Credit Card,19223.45,10.24,17254.97,2,Delivered,No,14,3.2,95.0,Delhivery,High Demand,Yes
ORD017720,2025-06-21,2025-07-02,CUST00844,SELL0297,East,Sports,Credit Card,7301.01,12.63,6378.89,1,Delivered,No,11,1.7,1.3,BlueDart,High Demand,No
ORD017721,2025-05-23,2025-06-05,CUST02322,SELL0423,North,Sports,Credit Card,3464.31,40.38,2065.42,4,Cancelled,No,13,3.9,97.1,Delhivery,Incorrect Address,No
ORD017722,2025-07-21,,CUST05202,SELL0091,East,Groceries,Wallet,5609.56,,4935.85,1,Delivered,No,12,,68.9,,Incorrect Address,Yes
ORD017723,2024-10-06,2024-10-12,CUST00653,SELL0262,East,Toys,Wallet,15155.56,28.82,10787.73,3,Delivered,No,6,3.6,53.0,XpressBees,High Demand,No
ORD017724,2025-08-11,2025-08-16,CUST00179,SELL0410,South,Sports,Wallet,10953.95,5.94,10303.29,4,Returned,No,5,3.7,78.9,XpressBees,None,Yes
ORD017725,2025-08-20,2025-08-27,CUST05944,SELL0053,South,Beauty,COD,13566.62,5.89,12767.55,2,Delivered,No,7,1.6,26.8,Delhivery,High Demand,Yes
ORD017726,2025-02-02,2025-02-16,CUST02818,SELL0310,Weast,Sports,Wallet,16490.6,43.74,9277.61,1,Delivered,No,14,2.8,96.3,BlueDart,None,No
ORD017727,2025-03-13,2025-03-20,CUST02307,SELL0486,North,Groceries,COD,10978.67,25.21,8210.95,3,Delivered,No,7,1.7,84.9,,Logistics Issue,Yes
ORD017728,2025-02-16,2025-02-24,CUST03546,SELL0223,North,Beauty,UPI,14469.9,27.47,10495.02,4,Delivered,No,8,1.7,94.5,Shopee Express,Weather,No
ORD017729,2024-11-11,2024-11-14,CUST02616,SELL0357,West,Groceries,Credit Card,1649.6,36.7,1044.2,2,Cancelled,No,3,2.2,69.7,XpressBees,Weather,Yes
ORD017730,2024-08-22,2024-08-25,CUST01644,SELL0335,South,Toys,Debit Card,13744.43,11.59,12151.45,2,Delivered,No,3,3.4,89.3,Ecom Express,Logistics Issue,Yes
ORD017731,2024-11-16,2024-11-20,CUST04016,SELL0056,South,Toys,COD,15911.03,22.64,12308.77,4,Delivered,No,4,2.6,64.0,Ecom Express,Logistics Issue,No
ORD017732,2025-06-02,2025-06-13,CUST03606,SELL0151,West,Beauty,UPI,6539.78,48.47,3369.95,2,Delivered,No,11,1.3,6.2,XpressBees,Incorrect Address,Yes
ORD017733,2025-05-22,2025-05-30,CUST03227,SELL0323,East,Toys,COD,5364.96,7.15,4981.37,4,Delivered,No,8,3.4,80.6,BlueDart,Incorrect Address,Yes
ORD017734,2024-09-01,2024-09-06,CUST00258,SELL0159,North,Fashion,Credit Card,5799.46,40.08,3475.04,4,Delivered,No,5,1.9,43.2,Ecom Express,Logistics Issue,Yes
ORD017735,2025-04-28,2025-05-07,CUST02033,SELL0458,South,Home,Wallet,1164.41,42.12,673.96,4,Shipped,No,9,1.2,3.9,BlueDart,Incorrect Address,Yes
ORD017736,2024-11-17,2024-11-26,CUST05134,SELL0449,South,Groceries,UPI,500000.0,23.36,14543.49,1,Delivered,No,9,4.4,99.9,Shopee Express,Incorrect Address,Yes
ORD017737,2024-11-05,2024-11-18,CUST04688,SELL0096,South,Sports,Wallet,15374.6,17.4,12699.42,3,Delivered,No,13,2.2,4.2,Shopee Express,None,No
ORD017738,2025-06-24,2025-06-29,CUST01013,SELL0374,West,Groceries,Credit Card,12951.87,46.64,6911.12,4,Delivered,No,5,1.4,73.0,Shopee Express,Logistics Issue,No
ORD017739,2025-08-08,2025-08-17,CUST04399,SELL0162,East,Sports,Wallet,13880.67,14.0,11937.38,4,Shipped,No,9,3.8,21.3,Delhivery,Weather,Yes
ORD017740,2025-06-19,2025-06-30,CUST01285,SELL0096,South,Beauty,UPI,346.31,29.7,243.46,1,Delivered,No,11,4.9,70.2,Delhivery,Weather,No
ORD017741,2025-05-03,2025-05-07,CUST04061,SELL0459,West,Sports,Wallet,15491.2,1.35,15282.07,3,Delivered,No,4,4.9,61.3,Ecom Express,Logistics Issue,Yes
ORD017742,2025-06-27,2025-07-06,CUST01119,SELL0294,East,Sports,Wallet,500000.0,8.67,10896.82,1,Delivered,No,9,1.2,55.9,Shopee Express,Logistics Issue,Yes
ORD017743,2025-04-28,2025-05-07,CUST02765,SELL0196,North,Sports,COD,7501.37,3.64,7228.32,3,Delivered,No,9,3.2,83.8,BlueDart,High Demand,Yes
ORD017744,2025-02-17,2025-02-21,CUST01033,SELL0082,North,Groceries,COD,11456.08,37.28,7185.25,4,Delivered,No,4,2.6,6.9,Delhivery,Incorrect Address,Yes
ORD017745,2025-07-05,2025-07-08,CUST02124,SELL0280,North,Home,Credit Card,3882.1,48.94,1982.2,2,Delivered,No,3,2.9,53.5,Ecom Express,Logistics Issue,No
ORD017746,2025-04-09,2025-04-14,CUST01715,SELL0248,East,Toys,Credit Card,15904.06,23.21,12212.73,1,Pending,No,5,2.6,83.7,Ecom Express,High Demand,No
ORD017747,2024-12-07,2024-12-20,CUST03346,SELL0435,South,Toys,Debit Card,12856.99,11.1,11429.86,4,Shipped,No,13,2.8,88.3,Shopee Express,None,Yes
ORD017748,2025-03-30,2025-04-05,CUST00518,SELL0151,West,Home,Credit Card,6291.12,89.04834042424054,4373.59,2,Delivered,No,6,2.4,78.2,XpressBees,Weather,Yes
ORD017749,2025-02-04,2025-02-10,CUST01945,SELL0103,North,Fashion,Debit Card,9113.3,5.44,8617.54,3,Delivered,No,6,1.9,63.1,Delhivery,Incorrect Address,Yes
ORD017750,2025-01-02,2025-01-11,CUST04667,SELL0008,West,Toys,COD,2460.17,43.47,1390.73,1,Cancelled,No,9,4.4,21.3,Shopee Express,Incorrect Address,No
ORD017751,2024-09-29,2024-10-13,CUST05070,SELL0010,East,Home,COD,19121.21,48.91,9769.03,2,Delivered,No,14,2.4,24.4,XpressBees,Weather,Yes
ORD017752,2025-06-14,2025-06-19,CUST00754,SELL0475,North,Groceries,Credit Card,2236.07,47.93,1164.32,4,Returned,No,5,4.3,88.3,Delhivery,High Demand,Yes
ORD017753,2025-03-27,2025-04-10,CUST00841,SELL0256,West,Fashion,Credit Card,7873.86,17.6,6488.06,3,Delivered,No,14,1.6,96.8,BlueDart,Incorrect Address,Yes
ORD017754,2025-02-17,2025-02-23,CUST03118,SELL0306,North,Toys,UPI,3601.89,47.44,1893.15,3,Shipped,No,6,2.6,23.5,Shopee Express,Logistics Issue,Yes
ORD017755,2025-02-26,2025-02-28,CUST02803,SELL0149,South,Beauty,Debit Card,6782.09,47.95,3530.08,1,Delivered,Yes,2,3.7,92.7,Ecom Express,Incorrect Address,Yes
ORD017756,2025-09-20,2025-09-22,CUST01931,SELL0116,South,Beauty,Debit Card,5857.88,48.55,3013.88,2,Delivered,Yes,2,3.5,41.9,Delhivery,Weather,Yes
ORD017757,2025-03-23,2025-04-06,CUST00172,SELL0231,West,Toys,UPI,15474.84,31.75,10561.58,3,Delivered,No,14,4.9,70.2,Shopee Express,Incorrect Address,Yes
ORD017758,2024-10-28,2024-10-30,CUST03876,SELL0458,North,Sports,Debit Card,14928.62,42.08,8646.66,4,Returned,No,2,1.2,72.9,BlueDart,Weather,No
ORD017759,2025-05-18,2025-06-01,CUST02068,SELL0354,South,Electronics,Debit Card,10317.41,98.51129924304755,9986.22,4,Cancelled,No,14,2.9,53.9,Ecom Express,High Demand,Yes
ORD017760,2024-08-10,2024-08-17,CUST01459,SELL0453,East,Beauty,Credit Card,12237.61,32.83,8220.0,3,Delivered,No,7,2.3,16.7,XpressBees,None,No
ORD017761,2024-10-07,2024-10-20,CUST00123,SELL0423,East,Sports,Wallet,14964.25,11.27,13277.78,1,Returned,No,13,3.8,4.5,Ecom Express,Weather,Yes
ORD017762,2024-11-26,2024-11-28,CUST00754,SELL0411,South,Fashion,Debit Card,4468.44,34.19,2940.68,4,Delivered,No,2,1.1,29.4,Shopee Express,Incorrect Address,No
ORD017763,2025-08-04,2025-08-14,CUST01438,SELL0095,South,Groceries,Credit Card,15350.26,0.1,15334.91,3,Delivered,No,10,2.6,33.1,BlueDart,Incorrect Address,No
ORD017764,2025-02-24,2025-02-25,CUST01237,SELL0101,West,Sports,Debit Card,17854.48,8.26,16379.7,4,Delivered,Yes,1,4.8,54.7,BlueDart,Weather,Yes
ORD017765,2025-01-01,2025-01-09,CUST05750,SELL0170,East,Sports,Wallet,2785.93,17.76,2291.15,3,Delivered,No,8,5.0,28.7,Delhivery,High Demand,Yes
ORD017766,2025-06-12,2025-06-16,CUST02905,SELL0190,East,Toys,Credit Card,17558.39,22.35,13634.09,3,Delivered,No,4,1.6,54.4,Ecom Express,High Demand,No
ORD017767,2025-03-22,2025-03-28,CUST00928,SELL0054,West,Fashion,COD,6933.93,30.93,4789.27,2,Returned,No,6,2.8,62.8,BlueDart,Weather,No
ORD017768,2025-01-09,2025-01-19,CUST01292,SELL0350,West,Toys,UPI,14944.49,40.61,8875.53,3,Shipped,No,10,2.8,19.6,BlueDart,Weather,No
ORD017769,2025-02-05,2025-02-17,CUST01885,SELL0049,West,Electronics,COD,8866.77,33.14,5928.32,3,Delivered,No,12,3.0,29.2,Shopee Express,Logistics Issue,Yes
ORD017770,2024-09-24,2024-10-01,CUST05655,SELL0413,East,Electronics,Debit Card,6628.32,18.93,5373.58,2,Delivered,No,7,1.9,96.5,Delhivery,Weather,Yes
ORD017771,2025-09-21,2025-09-23,CUST03733,SELL0107,East,Electronics,COD,8231.57,47.93,4286.18,1,Delivered,No,2,2.0,50.9,XpressBees,High Demand,Yes
ORD017772,2024-12-15,2024-12-24,CUST00797,SELL0030,South,Fashion,Credit Card,14634.15,33.07,9794.64,3,Delivered,Yes,9,3.4,36.5,BlueDart,None,Yes
ORD017773,2025-07-05,2025-07-15,CUST05462,SELL0356,East,Sports,Debit Card,9212.49,26.81,6742.62,1,Delivered,No,10,2.3,96.0,,None,Yes
ORD017774,2025-08-14,2025-08-16,CUST01178,SELL0363,East,Toys,COD,12446.12,43.75,7000.94,2,Delivered,No,2,4.7,53.2,XpressBees,Logistics Issue,No
ORD017775,2025-02-28,2025-03-03,CUST00057,SELL0123,South,Electronics,Debit Card,18345.47,1.4,18088.63,1,Shipped,No,3,4.7,22.1,BlueDart,Logistics Issue,Yes
ORD017776,2024-08-02,2024-08-06,CUST02913,SELL0052,North,Sports,UPI,2529.57,22.07,1971.29,1,Delivered,Yes,4,4.4,74.3,XpressBees,High Demand,No
ORD017777,2025-07-25,2025-08-03,CUST05425,SELL0228,North,Groceries,UPI,13870.35,35.7,8918.64,3,Pending,No,9,5.0,61.4,XpressBees,None,No
ORD017778,2025-03-26,2025-03-31,CUST04162,SELL0477,West,Fashion,UPI,5391.64,30.22,3762.29,2,Delivered,No,5,3.0,84.8,XpressBees,Logistics Issue,No
ORD017779,2025-07-15,2025-07-18,CUST05411,SELL0069,East,Home,UPI,14575.81,28.14,10474.18,3,Cancelled,No,3,4.9,8.8,Shopee Express,Logistics Issue,Yes
ORD017780,2024-08-25,2024-08-29,CUST05732,SELL0238,West,Sports,UPI,17232.24,6.55,16103.53,1,Delivered,No,4,3.5,22.8,Shopee Express,High Demand,No
ORD017781,2025-06-21,2025-06-25,CUST02112,SELL0413,South,Sports,Wallet,4484.85,44.53,2487.75,4,Shipped,No,4,2.1,27.8,BlueDart,Weather,No
ORD017782,2025-07-26,2025-08-05,CUST05880,SELL0081,East,Electronics,Wallet,17988.22,24.94,13501.96,4,Delivered,Yes,10,3.6,41.4,Delhivery,High Demand,Yes
ORD017783,2025-06-22,2025-07-04,CUST03079,SELL0314,North,Electronics,COD,500000.0,21.65,4512.08,1,Pending,No,12,2.1,66.7,BlueDart,None,No
ORD017784,2025-06-09,2025-06-17,CUST02331,SELL0460,North,Sports,Debit Card,14041.15,3.33,13573.58,4,Cancelled,No,8,4.8,63.9,Delhivery,High Demand,No
ORD017785,2025-07-24,2025-08-05,CUST00226,SELL0103,East,Electronics,UPI,1248.38,22.76,964.25,3,Delivered,No,12,1.1,46.0,Ecom Express,Incorrect Address,Yes
ORD017786,2025-04-08,2025-04-10,CUST01434,SELL0497,West,Home,Debit Card,5584.1,8.16,5128.44,1,Delivered,No,2,3.7,54.3,Ecom Express,High Demand,Yes
ORD017787,2025-05-08,2025-05-19,CUST00879,SELL0181,West,Fashion,Wallet,6418.61,28.87,4565.56,3,Delivered,No,11,4.6,85.6,Delhivery,Incorrect Address,Yes
ORD017788,2024-10-06,2024-10-16,CUST00900,SELL0401,North,Home,Debit Card,6800.18,37.91,4222.23,4,Delivered,No,10,2.6,64.6,Ecom Express,High Demand,Yes
ORD017789,2024-08-14,2024-08-16,CUST02449,SELL0338,West,Toys,Debit Card,16475.85,9.88,14848.04,1,Delivered,No,2,2.8,45.1,Shopee Express,Logistics Issue,Yes
ORD017790,2025-26-08,2025-09-03,CUST01450,SELL0184,West,Toys,Wallet,1395.64,26.07,1031.8,4,Delivered,No,8,3.1,40.8,Shopee Express,Incorrect Address,Yes
ORD017791,2024-11-21,2024-12-03,CUST02083,SELL0245,South,Fashion,Debit Card,1964.8,18.07,1609.76,4,Delivered,No,12,3.6,45.1,Ecom Express,Weather,Yes
ORD017792,2024-10-02,2024-10-03,CUST03931,SELL0319,West,Sports,Debit Card,14202.16,109.84114817389644,12773.42,3,Cancelled,No,1,1.6,57.8,Ecom Express,None,Yes
ORD017793,2024-08-07,2024-08-15,CUST03965,SELL0128,West,Fashion,UPI,3565.64,20.0,2852.51,3,Delivered,Yes,8,1.7,37.8,BlueDart,Incorrect Address,No
ORD017794,2024-10-13,2024-10-21,CUST01098,SELL0248,West,Fashion,UPI,16956.56,2.02,16614.04,2,Returned,No,8,4.5,58.0,Shopee Express,Logistics Issue,Yes
ORD017795,2024-12-27,2024-12-30,CUST05940,SELL0014,South,Home,Debit Card,12944.62,29.68,9102.66,4,Delivered,No,3,3.2,68.7,Ecom Express,Logistics Issue,No
ORD017796,2024-09-14,2024-09-19,CUST03040,SELL0484,North,Electronics,UPI,19308.16,28.58,13789.89,3,Cancelled,No,5,1.0,59.7,BlueDart,Logistics Issue,Yes
ORD017797,2024-09-25,2024-09-29,CUST02342,SELL0052,North,Sports,Wallet,15686.46,15.22,13298.98,1,Delivered,Yes,4,3.8,68.7,Delhivery,Logistics Issue,No
ORD017798,2025-05-27,2025-06-02,CUST02180,SELL0367,North,Beauty,Debit Card,10372.84,20.04,8294.12,1,Delivered,No,6,2.5,27.6,Shopee Express,None,No
ORD017799,2024-10-27,2024-11-06,CUST05093,SELL0395,North,Beauty,Credit Card,13989.3,30.78,9683.39,2,Delivered,No,10,1.8,46.3,Ecom Express,None,Yes
ORD017800,2025-01-09,2025-01-23,CUST00599,SELL0080,North,Fashion,Debit Card,593.74,17.64,489.0,1,Delivered,Yes,14,1.3,64.5,Shopee Express,Incorrect Address,Yes
ORD017801,2025-07-28,2025-08-08,CUST03840,SELL0324,North,Toys,Debit Card,8837.83,101.51516372945974,5086.17,3,Cancelled,No,11,1.6,57.9,Shopee Express,None,No
ORD017802,2025-02-24,2025-03-05,CUST05635,SELL0465,South,Home,Debit Card,8654.11,44.19,4829.86,1,Shipped,No,9,4.9,64.9,Delhivery,Logistics Issue,Yes
ORD017803,2025-08-22,2025-08-27,CUST04480,SELL0201,North,Fashion,COD,6257.14,47.38,3292.51,2,Delivered,No,5,3.7,4.0,,High Demand,No
ORD017804,2024-12-22,2024-12-24,CUST04226,SELL0074,South,Electronics,Wallet,4270.29,35.05,2773.55,2,Delivered,Yes,2,4.2,89.0,Shopee Express,Logistics Issue,Yes
ORD017805,2024-11-30,2024-12-01,CUST00624,SELL0172,North,Electronics,Debit Card,13635.78,0.42,13578.51,3,Delivered,No,1,1.7,65.5,Shopee Express,High Demand,No
ORD017806,2024-12-30,2025-01-11,CUST04757,SELL0455,West,Toys,Wallet,14861.4,28.27,10660.08,2,Cancelled,No,12,3.0,16.8,Shopee Express,High Demand,No
ORD017807,2025-08-13,2025-08-22,CUST04387,SELL0019,West,Beauty,Wallet,12215.18,0.46,12158.99,4,Pending,No,9,1.5,90.9,XpressBees,High Demand,Yes
ORD017808,2025-06-19,2025-06-20,CUST05488,SELL0128,West,Electronics,Credit Card,18057.94,37.86,11221.2,2,Cancelled,No,1,1.6,1.2,XpressBees,Weather,Yes
ORD017809,2024-12-19,2024-12-20,CUST02485,SELL0368,East,Electronics,Debit Card,1114.28,29.99,780.11,1,Cancelled,No,1,3.2,21.6,Shopee Express,High Demand,No
ORD017810,2024-10-15,2024-10-19,CUST05443,SELL0230,South,Home,UPI,15870.49,25.58,11810.82,4,Delivered,No,4,1.7,13.7,Delhivery,Weather,Yes
ORD017811,2025-06-25,2025-06-28,CUST04753,SELL0024,West,Toys,COD,18711.97,26.31,13788.85,1,Cancelled,No,3,2.0,65.9,Ecom Express,None,No
ORD017812,2025-04-10,2025-04-15,CUST01086,SELL0127,West,Sports,Credit Card,2546.31,35.86,1633.2,3,Delivered,No,5,1.9,15.4,Shopee Express,Incorrect Address,Yes
ORD017813,2025-03-04,2025-03-10,CUST03898,SELL0141,North,Electronics,Wallet,7164.07,46.99,3797.67,1,Delivered,No,6,4.4,97.4,Delhivery,High Demand,Yes
ORD017814,2025-07-04,2025-07-11,CUST05452,SELL0158,North,Sports,Debit Card,2730.44,40.78,1616.97,2,Delivered,Yes,7,2.9,9.3,Ecom Express,High Demand,Yes
ORD017815,2025-04-19,2025-04-23,CUST03664,SELL0453,East,Beauty,UPI,9354.19,35.12,6069.0,4,Cancelled,No,4,1.2,30.5,Ecom Express,Logistics Issue,No
ORD017816,2024-08-28,2024-09-04,CUST03472,SELL0410,North,Fashion,UPI,4067.97,25.04,3049.35,2,Shipped,No,7,2.6,91.1,Shopee Express,None,Yes
ORD017817,2024-12-27,2025-01-06,CUST04840,SELL0186,East,Electronics,COD,4456.97,46.92,2365.76,3,Delivered,No,10,3.0,1.0,BlueDart,Incorrect Address,Yes
ORD017818,2025-05-26,2025-06-06,CUST04746,SELL0271,North,Beauty,UPI,908.21,29.68,638.65,4,Shipped,No,11,1.5,18.2,Shopee Express,None,No
ORD017819,2025-05-14,2025-05-22,CUST05857,SELL0044,West,Electronics,Credit Card,2613.32,37.58,1631.23,4,Shipped,No,8,4.9,24.4,Delhivery,High Demand,No
ORD017820,2024-10-14,2024-10-26,CUST02807,SELL0341,North,Fashion,Wallet,12562.78,23.25,9641.93,3,Cancelled,No,12,4.6,22.4,XpressBees,None,No
ORD017821,2024-10-08,2024-10-13,CUST03396,SELL0068,East,Sports,COD,3896.09,26.57,2860.9,1,Shipped,No,5,3.7,94.3,BlueDart,High Demand,Yes
ORD017822,2025-08-23,2025-08-31,CUST05043,SELL0111,Eest,Home,Wallet,14710.07,14.7,12547.69,4,Cancelled,No,8,1.9,82.8,Shopee Express,Incorrect Address,No
ORD017823,2025-06-11,2025-06-15,CUST02177,SELL0433,South,Home,COD,5501.52,43.51,3107.81,2,Delivered,No,4,2.4,36.9,Shopee Express,High Demand,No
ORD017824,2025-02-23,2025-03-07,CUST03404,SELL0350,West,Electronics,UPI,14275.46,28.31,10234.08,3,Delivered,No,12,1.1,75.1,Ecom Express,Logistics Issue,No
ORD017825,2025-03-26,2025-03-27,CUST00012,SELL0310,East,Groceries,Credit Card,10638.46,38.84,6506.48,3,Delivered,No,1,2.4,11.6,BlueDart,Weather,Yes
ORD017826,2024-11-23,2024-12-04,CUST00166,SELL0311,South,Home,Credit Card,4613.54,36.68,2921.29,4,Delivered,No,11,3.9,70.8,BlueDart,Weather,Yes
ORD017827,2024-08-17,2024-08-26,CUST04429,SELL0278,West,Beauty,Debit Card,18911.01,41.97,10974.06,1,Delivered,No,9,4.2,71.8,Delhivery,Logistics Issue,Yes
ORD017828,2025-01-13,2025-01-22,CUST03140,SELL0430,South,Electronics,COD,19172.28,25.13,14354.29,1,Returned,No,9,2.5,48.1,BlueDart,Weather,No
ORD017829,2025-08-11,2025-08-13,CUST04920,SELL0215,South,Home,COD,2000.58,4.23,1915.96,1,Delivered,No,2,4.5,59.3,Shopee Express,None,No
ORD017830,2025-09-02,2025-09-12,CUST05637,SELL0278,North,Toys,UPI,500000.0,0.59,11567.8,3,Delivered,No,10,3.2,91.7,XpressBees,High Demand,Yes
ORD017831,2025-01-23,2025-02-05,CUST04094,SELL0034,South,Beauty,COD,7555.42,23.42,5785.94,2,Delivered,No,13,2.9,25.9,Shopee Express,None,Yes
ORD017832,2025-07-08,2025-07-18,CUST00241,SELL0133,East,Sports,Wallet,11204.96,27.46,8128.08,3,Pending,No,10,2.6,12.7,Delhivery,Incorrect Address,No
ORD017833,2025-05-28,2025-06-08,CUST03180,SELL0461,South,Fashion,Credit Card,768.03,41.91,446.15,1,Delivered,No,11,3.3,99.2,Ecom Express,Incorrect Address,No
ORD017834,2025-02-06,2025-02-18,CUST02482,SELL0188,North,Fashion,UPI,1715.59,46.57,916.64,2,Delivered,No,12,3.6,47.3,Shopee Express,High Demand,Yes
ORD017835,2025-04-20,2025-04-27,CUST05662,SELL0124,South,Beauty,Debit Card,17095.54,30.99,11797.63,1,Pending,No,7,3.9,90.9,Delhivery,Incorrect Address,Yes
ORD017836,2025-05-13,2025-05-15,CUST02353,SELL0354,East,Electronics,UPI,9463.52,15.33,8012.76,3,Returned,No,2,3.1,83.9,BlueDart,Incorrect Address,Yes
ORD017837,2024-12-02,2024-12-11,CUST04762,SELL0357,East,Electronics,Credit Card,10158.8,20.85,8040.69,2,Returned,No,9,4.4,99.2,Delhivery,Weather,Yes
ORD017838,2025-05-23,2025-05-27,CUST00387,SELL0386,East,Beauty,Wallet,-50.0,39.73,2156.94,3,Shipped,No,4,2.2,53.7,XpressBees,High Demand,No
ORD017839,2025-05-04,2025-05-11,CUST02350,SELL0056,North,Beauty,Credit Card,4439.83,6.02,4172.55,2,Delivered,No,7,2.2,8.1,BlueDart,None,No
ORD017840,2025-01-15,2025-01-18,CUST05554,SELL0440,East,Groceries,COD,8515.42,42.25,4917.66,2,Delivered,Yes,3,1.4,10.8,Shopee Express,None,No
ORD017841,2025-07-14,2025-07-20,CUST02272,SELL0331,West,Beauty,Wallet,6781.84,38.3,4184.4,4,Delivered,No,6,4.8,89.6,BlueDart,Incorrect Address,No
ORD017842,2024-09-07,2024-09-09,CUST03103,SELL0181,North,Beauty,Debit Card,6785.53,7.07,6305.79,4,Delivered,No,2,4.3,64.7,Shopee Express,High Demand,Yes
ORD017843,2024-09-18,2024-09-25,CUST01406,SELL0184,South,Beauty,Debit Card,3132.34,31.01,2161.0,2,Shipped,No,7,2.6,52.2,XpressBees,Weather,Yes
ORD017844,2024-12-03,2024-12-17,CUST02331,SELL0299,North,Electronics,COD,17591.71,26.09,13002.03,3,Returned,No,14,1.5,20.2,Ecom Express,Incorrect Address,Yes
ORD017845,2025-02-20,2025-02-26,CUST03535,SELL0417,North,Home,UPI,17046.81,47.08,9021.17,1,Shipped,No,6,3.3,89.8,BlueDart,Incorrect Address,No
ORD017846,2025-07-13,2025-07-17,CUST05191,SELL0170,North,Fashion,UPI,9482.75,40.51,5641.29,4,Delivered,No,4,1.1,84.6,BlueDart,High Demand,Yes
ORD017847,2025-06-22,2025-06-26,CUST02594,SELL0424,East,Fashion,Wallet,15179.09,32.5,10245.89,1,Delivered,No,4,3.0,18.7,Delhivery,High Demand,Yes
ORD017848,2024-08-26,2024-09-01,CUST04985,SELL0136,East,Toys,Credit Card,6421.27,26.26,4735.04,3,Delivered,No,6,2.4,26.0,Delhivery,None,Yes
ORD017849,2024-10-29,2024-10-31,CUST04437,SELL0184,North,Groceries,COD,9786.11,19.48,7879.78,4,Delivered,No,2,4.4,76.0,Shopee Express,Incorrect Address,Yes
ORD017850,2024-10-21,2024-10-29,CUST03900,SELL0246,South,Fashion,UPI,16319.34,33.43,10863.78,1,Delivered,No,8,3.1,24.7,Ecom Express,Weather,Yes
ORD017851,2024-16-11,2024-11-20,CUST02385,SELL0157,East,Beauty,Credit Card,9345.41,30.05,6537.11,1,Delivered,No,4,2.3,37.5,BlueDart,Logistics Issue,Yes
ORD017852,2025-03-11,2025-03-22,CUST04941,SELL0072,South,Beauty,COD,17856.48,9.64,16135.12,4,Delivered,No,11,2.6,69.5,Shopee Express,High Demand,No
